_id,place_id,mon_start,mon_end,mon_name,mon_description,tue_start,tue_end,tue_name,tue_description,wed_start,wed_end,wed_name,wed_description,thu_start,thu_end,thu_name,thu_description,fri_start,fri_end,fri_name,fri_description,sat_start,sat_end,sat_name,sat_description,sun_start,sun_end,sun_name,sun_description
214,29,10:30,15:30,,,,,,,,,,,,,,,10:30,15:30,,,10:30,15:30,,,10:30,15:30,,
215,29,10:00,16:30,,,,,,,,,,,,,,,10:00,16:30,,,10:00,16:30,,,10:00,16:30,,
216,29,10:30,16:30,,,10:30,16:30,,,10:30,16:30,,,10:30,16:30,,,10:30,16:30,,,10:30,16:30,,,10:30,16:30,,
217,29,,,,,,,,,,,,,,,,,10:00,16:30,,,10:00,16:30,,,10:00,16:30,,
218,29,10:30,15:30,,,10:30,15:30,,,10:30,15:30,,,10:30,15:30,,,10:30,15:30,,,10:30,15:30,,,,,,
219,29,11:00,15:30,,,11:00,15:30,,,11:00,15:30,,,11:00,15:30,,,11:00,15:30,,,11:00,15:30,,,11:00,15:30,,
220,29,,,,,,,,,,,,,,,,,,,,,10:00,16:00,,,10:00,16:00,,
221,29,,,,,,,,,10:00,16:00,,,10:00,16:00,,,10:00,16:00,,,10:00,16:00,,,,,,
222,29,10:00,17:00,,,,,,,,,,,,,,,10:00,17:00,,,10:00,17:00,,,10:30,17:00,,
223,29,10:00,17:00,,,,,,,,,,,,,,,10:00,17:00,,,10:00,17:00,,,10:00,17:00,,
224,29,10:00,16:00,,,,,,,,,,,,,,,10:00,16:00,,,10:00,16:00,,,10:00,16:00,,
225,29,10:00,17:00,,,10:00,17:00,,,10:00,17:00,,,10:00,17:00,,,10:00,17:00,,,10:00,17:00,,,10:00,17:00,,
226,29,,,,,,,,,,,,,,,,,10:00,17:00,,,10:00,17:00,,,10:00,17:00,,
227,29,10:00,16:00,,,10:00,16:00,,,10:00,16:00,,,10:00,16:00,,,10:00,16:00,,,10:00,16:00,,,,,,
228,29,10:00,16:00,,,10:00,16:00,,,10:00,16:00,,,10:00,16:00,,,10:00,16:00,,,10:00,16:00,,,10:00,16:00,,
229,29,,,,,,,,,,,,,,,,,,,,,10:00,15:30,,,10:00,15:30,,
230,29,,,,,,,,,10:00,15:30,,,10:00,15:30,,,10:00,15:30,,,10:00,15:30,,,,,,
231,29,10:00,15:30,,,,,,,,,,,,,,,10:00,15:30,,,10:00,15:30,,,10:00,15:30,,
232,29,10:00,16:30,,,10:00,16:30,,,10:00,16:30,,,10:00,16:30,,,10:00,16:30,,,10:00,16:30,,,10:00,16:30,,
233,29,10:00,15:30,,,10:00,15:30,,,10:00,15:30,,,10:00,15:30,,,10:00,15:30,,,10:00,15:30,,,,,,
234,29,10:00,15:30,,,10:00,15:30,,,10:00,15:30,,,10:00,15:30,,,10:00,15:30,,,10:00,15:30,,,10:00,15:30,,
235,28,,,,,,,,,10:00,16:00,,,10:00,16:00,,,10:00,16:00,,,10:00,16:00,,,10:00,16:00,,
236,31,,,,,,,,,,,,,,,,,,,,,Dawn,Dusk,,,Dawn,Dusk,,
237,31,Dawn,Dusk,,,Dawn,Dusk,,,Dawn,Dusk,,,Dawn,Dusk,,,Dawn,Dusk,,,Dawn,Dusk,,,,,,
238,31,Dawn,Dusk,,,Dawn,Dusk,,,Dawn,Dusk,,,Dawn,Dusk,,,Dawn,Dusk,,,Dawn,Dusk,,,Dawn,Dusk,,
239,30,,,,,,,,,11:00,16:00,,,11:00,16:00,,,11:00,16:00,,,11:00,16:00,,,,,,
240,30,11:00,16:00,,,11:00,16:00,,,11:00,16:00,,,11:00,16:00,,,11:00,16:00,,,11:00,16:00,,,11:00,16:00,,
241,30,10:00,17:00,,,10:00,17:00,,,10:00,17:00,,,10:00,17:00,,,10:00,17:00,,,10:00,17:00,,,10:00,16:00,,
242,30,10:00,16:00,,,10:00,16:00,,,10:00,16:00,,,10:00,16:00,,,10:00,16:00,,,10:00,16:00,,,10:00,16:00,,
243,30,11:00,16:00,,,11:00,16:00,,,11:00,16:00,,,11:00,16:00,,,11:00,16:00,,,11:00,16:00,,,,,,
244,30,,,,,,,,,10:00,16:00,,,10:00,16:00,,,10:00,16:00,,,10:00,16:00,,,10:00,16:00,,
245,30,10:00,16:00,,,10:00,16:00,,,10:00,16:00,,,10:00,16:00,,,10:00,17:00,,,10:00,17:00,,,10:00,16:00,,
246,33,,,,,,,,,,,,,,,,,,,,,,,,,11:00,15:30,,
247,33,,,,,,,,,,,,,,,,,,,,,10:00,15:30,,,,,,
248,33,,,,,,,,,,,,,,,,,12:00,16:00,,,11:00,17:00,,,11:00,17:00,,
249,33,,,,,,,,,,,,,,,,,,,,,10:00,16:00,,,10:00,16:00,,
250,32,14:00,17:00,,,,,,,,,,,,,,,,,,,,,,,14:00,17:00,,
251,32,14:00,17:00,,,,,,,,,,,,,,,,,,,,,,,,,,
252,32,,,,,,,,,,,,,,,,,,,,,,,,,14:00,17:00,,
253,34,,,,,,,,,,,,,,,,,,,,,Dawn,Dusk,,,Dawn,Dusk,,
254,34,Dawn,Dusk,,,Dawn,Dusk,,,Dawn,Dusk,,,Dawn,Dusk,,,Dawn,Dusk,,,Dawn,Dusk,,,,,,
255,34,Dawn,Dusk,,,Dawn,Dusk,,,Dawn,Dusk,,,Dawn,Dusk,,,Dawn,Dusk,,,Dawn,Dusk,,,Dawn,Dusk,,
256,35,,,,,,,,,,,,,,,,,,,,,,,,Open all day,,,,Open all day
257,35,,,,Open all day,,,,Open all day,,,,Open all day,,,,Open all day,,,,Open all day,,,,Open all day,,,,
258,35,,,,Open all day,,,,Open all day,,,,Open all day,,,,Open all day,,,,Open all day,,,,Open all day,,,,Open all day
259,35,,,,,,,,,,,,,,,,,,,,,,,,09:00 16:00 / exit anytime,,,,09:00 16:00 / exit anytime
260,35,,,,09:00 16:00 / exit anytime,,,,09:00 16:00 / exit anytime,,,,09:00 16:00 / exit anytime,,,,09:00 16:00 / exit anytime,,,,09:00 16:00 / exit anytime,,,,09:00 16:00 / exit anytime,,,,
261,35,,,,09:00 17:00 / exit anytime,,,,09:00 17:00 / exit anytime,,,,09:00 17:00 / exit anytime,,,,09:00 17:00 / exit anytime,,,,09:00 17:00 / exit anytime,,,,09:00 17:00 / exit anytime,,,,09:00 17:00 / exit anytime
262,35,,,,09:00 16.00 / exit anytime,,,,09:00 16:00 / exit anytime,,,,09:00 16:00 / exit anytime,,,,09:00 16:00 / exit anytime,,,,09:00 16:00 / exit anytime,,,,09:00 16:00 / exit anytime,,,,09:00 16:00 / exit anytime
263,35,,,,09:00 16.00 / exit anytime,,,,09:00 17:00 / exit anytime,,,,09:00 17:00 / exit anytime,,,,09:00 17:00 / exit anytime,,,,09:00 17:00 / exit anytime,,,,09:00 17:00 / exit anytime,,,,09:00 17:00 / exit anytime
264,35,,,,09:00 16:00 / exit anytime,,,,09:00 16:00 / exit anytime,,,,09:00 16:00 / exit anytime,,,,09:00 16:00 / exit anytime,,,,09:00 16:00 / exit anytime,,,,09:00 16:00 / exit anytime,,,,09:00 16:00 / exit anytime
265,35,,,,09:00 17:00 / exit anytime,,,,09:00 16:00 / exit anytime,,,,09:00 16:00 / exit anytime,,,,09:00 16:00 / exit anytime,,,,09:00 16:00 / exit anytime,,,,09:00 16:00 / exit anytime,,,,09:00 16:00 / exit anytime
266,35,,,,,,,,,,,,,,,,,,,,,09:00,16:00,,,09:00,16:00,,
267,35,09:00,16:00,,,09:00,16:00,,,09:00,16:00,,,09:00,16:00,,,09:00,16:00,,,09:00,16:00,,,,,,
268,35,09:00,17:00,,,09:00,17:00,,,09:00,17:00,,,09:00,17:00,,,09:00,17:00,,,09:00,17:00,,,09:00,17:00,,
269,35,09:00,16:00,,,09:00,16:00,,,09:00,16:00,,,09:00,16:00,,,09:00,16:00,,,09:00,16:00,,,09:00,16:00,,
270,35,09:00,16:00,,,09:00,17:00,,,09:00,17:00,,,09:00,17:00,,,09:00,17:00,,,09:00,17:00,,,09:00,17:00,,
271,35,09:00,17:00,,,09:00,16:00,,,09:00,16:00,,,09:00,16:00,,,09:00,16:00,,,09:00,16:00,,,09:00,16:00,,
272,35,,,,,,,,,,,,,,,,,,,,,10:00,16:00,,,10:00,16:00,,
273,35,10:00,16:00,,,10:00,16:00,,,10:00,16:00,,,10:00,16:00,,,10:00,16:00,,,10:00,16:00,,,,,,
274,35,10:00,16:00,,,10:00,16:00,,,10:00,16:00,,,10:00,16:00,,,10:00,16:00,,,10:00,16:00,,,10:00,16:00,,
275,35,09:00,16:00,,,10:00,16:00,,,10:00,16:00,,,10:00,16:00,,,10:00,16:00,,,10:00,16:00,,,10:00,16:00,,
276,35,,,,,10:00,16:00,,,10:00,16:00,,,10:00,16:00,,,10:00,16:00,,,10:00,16:00,,,10:00,16:00,,
277,35,10:00,16:00,,,10:00,16:00,,,10:00,16:00,,,09:00,16:00,,,09:00,16:00,,,09:00,16:00,,,09:00,16:00,,
278,37,11:00,16:00,,,,,,,11:00,16:00,,,11:00,16:00,,,11:00,16:00,,,11:00,16:00,,,11:00,16:00,,
279,37,11:00,17:00,,,11:00,17:00,,,11:00,17:00,,,11:00,17:00,,,11:00,17:00,,,11:00,17:00,,,11:00,17:00,,
280,37,,,,,,,,,,,,,,,,,,,,,11:00,16:00,,,11:00,16:00,,
281,37,,,,,,,,,11:00,16:00,,,11:00,16:00,,,11:00,16:00,,,11:00,16:00,,,11:00,16:00,,
282,37,11:00,16:00,,,,,,,11:00,17:00,,,11:00,17:00,,,11:00,17:00,,,11:00,17:00,,,11:00,17:00,,
283,37,11:00,17:00,,,11:00,17:00,,,11:00,17:00,,,11:00,16:00,,,11:00,16:00,,,11:00,16:00,,,11:00,16:00,,
284,37,,,,,,,,,,,,,11:00,16:00,,,,,,,11:00,16:00,,,11:00,16:00,,
285,37,11:00,16:00,,,11:00,16:00,,,11:00,16:00,,,11:00,16:00,,,11:00,16:00,,,11:00,16:00,,,11:00,16:00,,
286,37,11:00,16:00,,,,,,,11:00,16:00,,,11:00,16:00,,,11:00,16:00,,,,,,,,,,
287,37,,,,,,,,,,,,,,,,,11:00,16:00,,,11:00,16:00,,,11:00,16:00,,
288,37,,,,,,,,,,,,,,,,,,,,,10:00,16:00,,,10:00,16:00,,
289,37,10:00,16:00,,,10:00,16:00,,,10:00,16:00,,,10:00,16:00,,,10:00,16:00,,,10:00,16:00,,,,,,
290,37,10:00,18:00,,,10:00,18:00,,,10:00,18:00,,,10:00,18:00,,,10:00,18:00,,,10:00,18:00,,,10:00,18:00,,
291,37,10:00,16:00,,,10:00,16:00,,,10:00,16:00,,,10:00,16:00,,,10:00,16:00,,,10:00,16:00,,,10:00,16:00,,
292,37,10:00,18:00,,,10:00,20:00,,,10:00,18:00,,,10:00,18:00,,,10:00,18:00,,,10:00,18:00,,,10:00,18:00,,
293,37,10:00,16:00,,,10:00,18:00,,,10:00,18:00,,,10:00,18:00,,,10:00,18:00,,,10:00,18:00,,,10:00,18:00,,
294,37,10:00,18:00,,,10:00,16:00,,,10:00,16:00,,,10:00,16:00,,,10:00,16:00,,,10:00,16:00,,,10:00,16:00,,
295,37,,,,,10:00,18:00,,,10:00,18:00,,,10:00,18:00,,,10:00,18:00,,,10:00,18:00,,,10:00,18:00,,
296,37,,,,,,,,,,,,,,,,,,,,,11:00,15:00,,,11:00,15:00,,
297,37,11:00,16:00,,,11:00,16:00,,,11:00,16:00,,,11:00,16:00,,,11:00,16:00,,,11:00,17:00,,,11:00,17:00,,
298,37,11:00,16:00,,,,,,,11:00,16:00,,,11:00,16:00,,,11:00,16:00,,,11:00,17:00,,,11:00,17:00,,
299,37,11:00,16:00,,,11:00,16:00,,,11:00,16:00,,,11:00,16:00,,,11:00,17:00,,,11:00,17:00,,,11:00,17:00,,
300,37,11:00,16:00,,,,,,,11:00,16:00,,,11:00,16:00,,,11:00,16:00,,,11:00,15:00,,,11:00,15:00,,
301,37,,,,,,,,,,,,,11:00,16:00,,,11:00,16:00,,,11:00,16:00,,,11:00,16:00,,
302,36,,,,,,,,,,,,,,,,,,,,,Dawn,Dusk,,,Dawn,Dusk,,
303,36,Dawn,Dusk,,,Dawn,Dusk,,,Dawn,Dusk,,,Dawn,Dusk,,,Dawn,Dusk,,,Dawn,Dusk,,,,,,
304,36,Dawn,Dusk,,,Dawn,Dusk,,,Dawn,Dusk,,,Dawn,Dusk,,,Dawn,Dusk,,,Dawn,Dusk,,,Dawn,Dusk,,
305,36,,,,,,,,,,,,,,,,,,,,,11:00,15:00,,,11:00,15:00,,
306,36,11:00,15:00,,,11:00,15:00,,,11:00,15:00,,,11:00,15:00,,,11:00,15:00,,,11:00,15:00,,,,,,
307,36,11:00,15:00,,,11:00,15:00,,,11:00,15:00,,,11:00,15:00,,,11:00,15:00,,,11:00,15:00,,,11:00,15:00,,
308,36,,,,,11:00,15:00,,,11:00,15:00,,,11:00,15:00,,,11:00,15:00,,,11:00,15:00,,,11:00,15:00,,
309,36,,,,,,,,,,,,,,,,,11:00,15:00,,,11:00,15:00,,,11:00,15:00,,
310,36,,,,,,,,,,,,,,,,,11:00,15:00,,,11:00,15:00,,,,,,
311,36,,,,,,,,,,,,,11:00,15:00,,,11:00,15:00,,,11:00,15:00,,,11:00,15:00,,
312,36,11:00,15:00,,,,,,,,,,,,,,,11:00,15:00,,,11:00,15:00,,,11:00,15:00,,
313,36,11:00,16:30,,,,,,,,,,,,,,,11:00,15:00,,,11:00,15:00,,,11:00,15:00,,
314,36,,,,,,,,,,,,,,,,,,,,,,,,,11:00,15:00,,
315,36,,,,,,,,,,,,,,,,,11:00,16:30,,,11:00,16:30,,,11:00,16:30,,
316,36,,,,,,,,,,,,,11:00,16:30,,,11:00,16:30,,,11:00,16:30,,,11:00,16:30,,
317,36,11:00,16:30,,,,,,,,,,,,,,,11:00,16:30,,,11:00,16:30,,,11:00,16:30,,
318,36,,,,,,,,,,,,,,,,,11:00,16:30,,,11:00,16:00,,,11:00,16:30,,
319,36,,,,,,,,,,,,,,,,,11:00,16:00,,,11:00,16:00,,,11:00,16:00,,
320,36,11:00,16:30,,,,,,,,,,,,,,,11:00,16:00,,,11:00,16:00,,,11:00,16:00,,
321,38,,,,,,,,,,,,,,,,,,,,,11:00,17:00,,,11:00,17:00,,
322,38,,,,,,,,,11:00,17:00,,,,,,,,,,,11:00,17:00,,,11:00,17:00,,
323,38,,,,,,,,,11:00,17:00,,,,,,,,,,,,,,,,,,
324,39,,,,,,,,,,,,,,,,,,,,,Dawn,Dusk,,,Dawn,Dusk,,
325,39,Dawn,Dusk,,,Dawn,Dusk,,,Dawn,Dusk,,,Dawn,Dusk,,,Dawn,Dusk,,,Dawn,Dusk,,,,,,
326,39,Dawn,Dusk,,,Dawn,Dusk,,,Dawn,Dusk,,,Dawn,Dusk,,,Dawn,Dusk,,,Dawn,Dusk,,,Dawn,Dusk,,
327,39,,,,,,,,,,,,,,,,,,,,,10:30,16:00,,,10:30,16:00,,
328,39,,,,,10:30,16:00,,,10:30,16:00,,,10:30,16:00,,,10:30,16:00,,,10:30,16:00,,,,,,
329,39,10:30,16:00,,,,,,,,,,,,,,,,,,,10:30,16:00,,,10:30,16:00,,
330,39,10:30,16:00,,,10:30,16:00,,,10:30,16:00,,,10:30,16:00,,,10:30,16:00,,,10:30,16:00,,,10:30,16:00,,
331,39,10:30,17:00,,,10:30,17:00,,,10:30,17:00,,,10:30,17:00,,,10:30,17:00,,,10:30,17:00,,,10:30,17:00,,
332,39,10:30,17:00,,,,,,,,,,,10:30,17:00,,,10:30,17:00,,,10:30,17:00,,,10:30,17:00,,
333,39,10:30,17:00,,,,,,,10:30,17:00,,,10:30,17:00,,,10:30,17:00,,,10:30,17:00,,,10:30,17:00,,
334,39,10:30,16:00,,,10:30,16:00,,,10:30,16:00,,,10:30,16:00,,,10:30,16:00,,,10:30,16:00,,,,,,
335,39,10:30,17:00,,,10:30,17:00,,,10:30,17:00,,,10:30,16:00,,,10:30,16:00,,,10:30,16:00,,,10:30,16:00,,
336,39,,,,,,,,,,,,,,,,,10:30,17:00,,,10:30,17:00,,,10:30,17:00,,
337,40,,,,,,,,,,,,,,,,,,,,,Dawn,Dusk,,,Dawn,Dusk,,
338,40,Dawn,Dusk,,,Dawn,Dusk,,,Dawn,Dusk,,,Dawn,Dusk,,,Dawn,Dusk,,,Dawn,Dusk,,,,,,
339,40,Dawn,Dusk,,,Dawn,Dusk,,,Dawn,Dusk,,,Dawn,Dusk,,,Dawn,Dusk,,,Dawn,Dusk,,,Dawn,Dusk,,
340,41,,,,,,,,,,,,,,,,,,,,,Dawn,Dusk,,,Dawn,Dusk,,
341,41,Dawn,Dusk,,,Dawn,Dusk,,,Dawn,Dusk,,,Dawn,Dusk,,,Dawn,Dusk,,,Dawn,Dusk,,,,,,
342,41,Dawn,Dusk,,,Dawn,Dusk,,,Dawn,Dusk,,,Dawn,Dusk,,,Dawn,Dusk,,,Dawn,Dusk,,,Dawn,Dusk,,
343,42,11:00,16:00,,,11:00,16:00,,,11:00,16:00,,,11:00,16:00,,,11:00,16:00,,,11:00,16:00,,,,,,
344,42,12:00,16:00,,,12:00,16:00,,,12:00,16:00,,,12:00,16:00,,,12:00,16:00,,,12:00,16:00,,,12:00,16:00,,
345,42,11:00,16:00,,,11:00,16:00,,,11:00,16:00,,,11:00,16:00,,,11:00,16:00,,,11:00,16:00,,,11:00,16:00,,
346,42,,,,,,,,,,,,,,,,,,,,,,,,Tours only,,,,Tours only
347,42,11:00,16:00,,,11:00,16:00,,,11:00,16:00,,,11:00,16:00,,,11:00,16:00,,,,,,,,,,
348,42,,,,,,,,,,,,,,,,,,,,,11:00,16:00,,,11:00,16:00,,
349,42,10:00,16:00,,,10:00,16:00,,,10:00,16:00,,,10:00,16:00,,,10:00,16:00,,,10:00,16:00,,,,,,
350,42,10:00,16:00,,,10:00,16:00,,,10:00,16:00,,,10:00,16:00,,,10:00,16:00,,,10:00,16:00,,,10:00,16:00,,
351,42,10:00,17:00,,,10:00,17:00,,,10:00,17:00,,,10:00,17:00,,,10:00,17:00,,,10:00,17:00,,,10:00,17:00,,
352,42,,,,,,,,,,,,,,,,,,,,,10:00,16:00,,,10:00,16:00,,
353,42,10:00,16:00,,,10:00,16:00,,,10:00,16:00,,,10:00,16:00,,,10:00,16:00,,,,,,,,,,
354,42,10:00,16:00,,,10:00,16:00,,,10:00,16:00,,,10:00,16:00,,,10:00,17:00,,,10:00,17:00,,,10:00,17:00,,
355,42,10:00,17:00,,,10:00,17:00,,,10:00,17:00,,,10:00,17:00,,,10:00,17:00,,,10:00,16:00,,,10:00,16:00,,
356,42,,,,,,,,,,,,,,,,,,,,,12:00,16:00,,,12:00,16:00,,
357,42,,,,,,,,,,,,,,,,,,,,,10:00,17:00,,,10:00,17:00,,
358,42,10:00,17:00,,,10:00,17:00,,,10:00,17:00,,,10:00,17:00,,,10:00,17:00,,,10:00,17:00,,,,,,
359,42,10:00,17:00,,,10:00,17:00,,,10:00,17:00,,,10:00,17:00,,,10:00,17:00,,,,,,,,,,
360,42,,,,,,,,,,,,,,,,,10:00,16:00,,,10:00,16:00,,,10:00,16:00,,
361,43,,,,,,,,,,,,,,,,,,,,,Dawn,Dusk,,,Dawn,Dusk,,
362,43,Dawn,Dusk,,,Dawn,Dusk,,,Dawn,Dusk,,,Dawn,Dusk,,,Dawn,Dusk,,,Dawn,Dusk,,,,,,
363,43,Dawn,Dusk,,,Dawn,Dusk,,,Dawn,Dusk,,,Dawn,Dusk,,,Dawn,Dusk,,,Dawn,Dusk,,,Dawn,Dusk,,
364,45,11:00,16:00,,,11:00,16:00,,,11:00,16:00,,,11:00,16:00,,,11:00,16:00,,,11:00,16:00,,,11:00,16:00,,
365,45,11:00,17:00,,,11:00,17:00,,,11:00,17:00,,,11:00,17:00,,,,,,,11:00,17:00,,,11:00,17:00,,
366,45,11:00,17:00,,,11:00,17:00,,,11:00,17:00,,,11:00,17:00,,,11:00,17:00,,,11:00,17:00,,,11:00,17:00,,
367,45,,,,,,,,,,,,,,,,,,,,,11:00,17:00,,,11:00,17:00,,
368,45,,,,,11:00,17:00,,,11:00,17:00,,,11:00,17:00,,,,,,,11:00,17:00,,,11:00,17:00,,
369,45,,,,,,,,,,,,,11:00,17:00,,,,,,,11:00,17:00,,,11:00,17:00,,
370,45,,,,,,,,,,,,,,,,,11:00,17:00,,,11:00,17:00,,,11:00,17:00,,
371,45,,,,,,,,,,,,,,,,,,,,,10:00,16:00,,,10:00,16:00,,
372,45,10:00,16:00,,,10:00,16:00,,,10:00,16:00,,,10:00,16:00,,,10:00,16:00,,,10:00,16:00,,,,,,
373,45,10:00,18:00,,,10:00,18:00,,,10:00,18:00,,,10:00,18:00,,,10:00,18:00,,,10:00,18:00,,,10:00,18:00,,
374,45,10:00,16:00,,,10:00,16:00,,,10:00,16:00,,,10:00,16:00,,,10:00,16:00,,,10:00,16:00,,,10:00,16:00,,
375,45,10:00,16:00,,,10:00,18:00,,,10:00,18:00,,,10:00,18:00,,,10:00,18:00,,,10:00,18:00,,,10:00,18:00,,
376,45,10:00,18:00,,,10:00,18:00,,,10:00,16:00,,,10:00,16:00,,,10:00,16:00,,,10:00,16:00,,,10:00,16:00,,
377,45,,,,,10:00,18:00,,,10:00,18:00,,,10:00,18:00,,,10:00,18:00,,,10:00,18:00,,,10:00,18:00,,
378,45,10:00,17:00,,,10:00,17:00,,,10:00,17:00,,,10:00,17:00,,,11:00,16:00,,,10:00,17:00,,,10:00,17:00,,
379,45,10:00,17:00,,,10:00,17:00,,,10:00,17:00,,,10:00,17:00,,,10:00,17:00,,,10:00,17:00,,,10:00,17:00,,
380,45,10:00,17:00,,,10:00,17:00,,,10:00,17:00,,,10:00,17:00,,,11:00,15:00,,,10:00,17:00,,,10:00,17:00,,
381,45,,,,,,,,,,,,,,,,,,,,,10:00,17:00,,,10:00,17:00,,
382,45,,,,,10:00,17:00,,,10:00,17:00,,,10:00,17:00,,,11:00,16:00,,,10:00,17:00,,,10:00,17:00,,
383,45,,,,,,,,,,,,,,,,,,,,,10:00,15:00,,,10:00,15:00,,
384,45,,,,,,,,,,,,,10:00,17:00,,,,,,,10:00,17:00,,,10:00,17:00,,
385,45,,,,,,,,,,,,,,,,,10:00,17:00,,,10:00,17:00,,,10:00,17:00,,
386,45,,,,,,,,,,,,,,,,,,,,,,,,,10:00,15:00,,
387,45,,,,,,,,,,,,,,,,,,,,,11:00,16:00,,,,,,
388,45,,,,,,,,,,,,,,,,,,,,,11:00,16:00,,,11:00,16:00,,
389,45,,,,,11:00,17:00,,,11:00,17:00,,,11:00,17:00,,,11:00,17:00,,,11:00,17:00,,,11:00,17:00,,
390,44,,,,,,,,,,,,,,,,,,,,,Dawn,Dusk,,,Dawn,Dusk,,
391,44,Dawn,Dusk,,,Dawn,Dusk,,,Dawn,Dusk,,,Dawn,Dusk,,,Dawn,Dusk,,,Dawn,Dusk,,,,,,
392,44,Dawn,Dusk,,,Dawn,Dusk,,,Dawn,Dusk,,,Dawn,Dusk,,,Dawn,Dusk,,,Dawn,Dusk,,,Dawn,Dusk,,
393,46,,,,,,,,,,,,,,,,,,,,,Dawn,Dusk,,,Dawn,Dusk,,
394,46,Dawn,Dusk,,,Dawn,Dusk,,,Dawn,Dusk,,,Dawn,Dusk,,,Dawn,Dusk,,,Dawn,Dusk,,,,,,
395,46,Dawn,Dusk,,,Dawn,Dusk,,,Dawn,Dusk,,,Dawn,Dusk,,,Dawn,Dusk,,,Dawn,Dusk,,,Dawn,Dusk,,
396,47,,,,,,,,,,,,,,,,,,,,,Dawn,Dusk,,,Dawn,Dusk,,
397,47,Dawn,Dusk,,,Dawn,Dusk,,,Dawn,Dusk,,,Dawn,Dusk,,,Dawn,Dusk,,,Dawn,Dusk,,,,,,
398,47,Dawn,Dusk,,,Dawn,Dusk,,,Dawn,Dusk,,,Dawn,Dusk,,,Dawn,Dusk,,,Dawn,Dusk,,,Dawn,Dusk,,
399,48,10:00,17:00,,,10:00,17:00,,,10:00,17:00,,,10:00,17:00,,,,,,,,,,,10:00,17:00,,
400,48,,,,,,,,,,,,,,,,,,,,,,,,,10:00,17:00,,
401,48,10:00,14:00,,,10:00,17:00,,,10:00,17:00,,,10:00,17:00,,,,,,,,,,,10:00,17:00,,
402,48,10:00,17:00,,,10:00,17:00,,,10:00,17:00,,,10:00,17:00,,,10:00,17:00,,,,,,,10:00,17:00,,
403,48,10:00,17:00,,,,,,,,,,,,,,,,,,,,,,,,,,
404,48,11:00,16:00,,,,,,,,,,,,,,,,,,,,,,,,,,
405,48,11:00,16:00,,,11:00,16:00,,,11:00,16:00,,,11:00,16:00,,,,,,,,,,,11:00,16:00,,
406,48,,,,,,,,,,,,,,,,,,,,,,,,,11:00,16:00,,
407,48,10:00,14:00,,,11:00,16:00,,,11:00,16:00,,,11:00,16:00,,,,,,,,,,,11:00,16:00,,
408,50,,,,,,,,,,,,,,,,,,,,,11:00,15:00,,,11:00,15:00,,
409,50,11:00,15:00,,,11:00,15:00,,,11:00,15:00,,,11:00,15:00,,,11:00,15:00,,,11:00,15:00,,,,,,
410,50,11:00,15:00,,,11:00,15:00,,,11:00,15:00,,,11:00,15:00,,,11:00,15:00,,,11:00,15:00,,,11:00,15:00,,
411,50,11:00,16:00,,,11:00,16:00,,,11:00,16:00,,,11:00,16:00,,,11:00,16:00,,,11:00,16:00,,,11:00,16:00,,
412,50,,,,,,,,,11:00,15:00,,,11:00,15:00,,,11:00,15:00,,,11:00,15:00,,,11:00,15:00,,
413,50,11:00,15:00,,,,,,,11:00,15:00,,,,,,,,,,,,,,,,,,
414,50,,,,,11:00,16:00,,,11:00,16:00,,,11:00,16:00,,,11:00,16:00,,,11:00,16:00,,,11:00,16:00,,
415,50,,,,,,,,,11:00,16:00,,,11:00,16:00,,,11:00,16:00,,,11:00,16:00,,,11:00,16:00,,
416,50,11:00,15:00,,,11:00,15:00,,,11:00,15:00,,,11:00,15:00,,,11:00,15:00,,,,,,,,,,
417,50,11:00,16:00,,,11:00,16:00,,,11:00,16:00,,,11:00,16:00,,,11:00,16:00,,,11:00,16:00,,,12:00,16:00,,
418,50,11:00,16:00,,,,,,,11:00,16:00,,,11:00,16:00,,,11:00,16:00,,,11:00,16:00,,,11:00,16:00,,
419,50,,,,,,,,,11:00,15:00,,,11:00,15:00,,,,,,,11:00,15:00,,,11:00,15:00,,
420,50,,,,,,,,,,,,,,,,,,,,,10:00,16:00,,,10:00,16:00,,
421,50,10:00,16:00,,,10:00,16:00,,,10:00,16:00,,,10:00,16:00,,,10:00,16:00,,,10:00,16:00,,,,,,
422,50,10:00,17:00,,,10:00,17:00,,,10:00,17:00,,,10:00,17:00,,,10:00,17:00,,,10:00,17:00,,,10:00,17:00,,
423,50,10:00,16:00,,,10:00,16:00,,,10:00,16:00,,,10:00,16:00,,,10:00,16:00,,,10:00,16:00,,,10:00,16:00,,
424,50,10:00,16:00,,,10:00,16:00,,,10:00,16:00,,,10:00,16:00,,,10:00,16:00,,,,,,,,,,
425,50,10:00,17:00,,,10:00,17:00,,,10:00,17:00,,,10:00,17:00,,,10:00,17:00,,,10:00,17:00,,,12:00,16:00,,
426,50,10:00,16:00,,,10:00,16:00,,,10:00,16:00,,,10:00,16:00,,,,,,,10:00,16:00,,,10:00,16:00,,
427,50,,,,,10:00,17:00,,,10:00,17:00,,,10:00,17:00,,,10:00,17:00,,,10:00,17:00,,,10:00,17:00,,
428,50,,,,,,,,,,,,,,,,,,,,,10:00,15:30,,,10:00,15:30,,
429,50,10:00,15:30,,,10:00,15:30,,,10:00,15:30,,,10:00,15:30,,,10:00,15:30,,,10:00,15:30,,,,,,
